,Unnamed: 0,ahsap_dograma,aidat,alarm,ankastre_mutfak,arka_cephe,asansor,avrasya_tuneli_ne_yakin,bahceli,balkon,banyo_sayisi,barbeku,beyaz_esyali,bina_yasi,bogaz_koprulerine_yakin,brut_m2,bulundugu_kat,cadde_uzerinde,caddeye_yakin,cam_mozaik_kaplama,camasir_odasi,celik_kapi,deniz_ulasimina_yakin,denize_sifir,denize_yakin,depozito,dusakabin,duvar_kagidi,e_5_e_yakin,ebeveyn_banyolu,esya_durumu,fitness,giyinme_odasi,gomme_dolap,goruntulu_diafon,guvenlik,hali_kaplama,havaalanina_yakin,hazir_mutfak,hidrofor,hilton_banyo,il,ilce,isi_yalitim,isicam,isinma_tipi,jakuzi,jenerator,kablo_tv_uydu,kapali_balkon,kapici,kartonpiyer,kat_sayisi,kira_getirisi,klima,krediye_uygunluk,kullanim_durumu,laminant_mutfak,mahalle,manzara,manzara_bogaz,manzara_deniz,manzara_doga,manzara_gol,manzara_sehir,marley,marmaraya_yakin,merkezde,mermer_zemin,metrobuse_yakin,metroya_yakin,minibus_dolmusa_yakin,mobilyali,mutfak_dogalgazi,net_m2,oda_sayisi,on_cephe,otobana_yakin,otopark_acik,otopark_kapali,oyun_parki,panel_kapi,panjur,parke,parke_laminant,parke_lamine,pvc_dograma,salon_sayisi,saten_alci,saten_boya,sauna,seramik_zemin,siding,site_icerisinde,somine,son_guncelleme_tarihi,spot_isik,su_deposu,takas,tapu_durumu,tem_e_yakin,tenis_kortu,teras,toplu_ulasima_yakin,tramvaya_yakin,vestiyer,yakit_tipi,yangin_merdiveni,yapi_tipi,yapinin_durumu,yerden_isitma,yuzme_havuzu,kuzey_cephe,guney_cephe,dogu_cephe,bati_cephe,fiyat
35429,35429,0,119,0,0,0,1,0,0,1,2,0,0,1,0,170,1,0,0,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,0,0,0,0,0,0,0,0,80,bakirkoy,0,0,kombi,0,0,0,0,0,0,6,3608,0,1,0,0,yesilyurt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,0,1,yok,0,betonarme,1,0,0,0,0,0,0,4650000
35430,35430,0,100,1,1,0,1,0,0,0,2,0,0,25,0,160,3,0,0,0,0,1,1,0,1,5542,1,1,1,1,False,0,0,0,1,0,0,0,1,1,0,80,kadikoy,1,1,merkezi,0,1,1,0,0,1,6,3608,0,1,0,1,bostanci,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150,3,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,29,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,1345000
35431,35431,0,119,0,0,0,0,0,0,0,2,0,0,5,0,178,10,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,beylikduzu,0,0,merkezi,0,0,0,0,0,0,12,3608,0,1,0,0,kavakli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,1250000
35432,35432,0,119,0,0,0,1,0,1,1,1,0,0,10,0,175,5,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,27,merkez,0,0,merkezi,0,0,1,0,1,0,10,3608,0,1,0,0,fertek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,1,0,1,yok,0,betonarme,1,0,0,1,0,1,0,260000
35433,35433,0,30,0,0,1,0,0,0,1,1,0,0,35,0,100,3,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,79,cankaya,1,0,kombi,0,0,0,0,1,0,4,2000,0,1,1,0,bahcelievler,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,90,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,410000
35434,35434,0,130,0,0,0,0,0,0,0,1,0,0,20,0,140,5,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,78,bornova,0,0,kombi,0,0,0,0,0,0,7,3608,0,1,1,0,evka 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,885000
35435,35435,1,330,1,0,0,1,0,1,1,2,0,0,3,0,180,16,0,0,0,1,1,0,0,0,5542,1,1,0,1,False,1,1,1,1,1,0,0,0,1,1,79,yenimahalle,1,0,merkezi,0,1,1,0,1,0,40,3608,0,1,1,0,macun,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,128,1,1,0,1,0,0,0,0,0,1,dogalgaz,1,betonarme,0,0,1,0,1,1,0,1125000
35436,35436,0,119,0,0,0,1,0,0,1,1,0,0,13,0,130,4,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,esenler,0,0,kombi,0,0,0,0,0,1,4,3608,0,1,1,0,menderes,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,120,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,0,0,0,580000
35437,35437,0,119,0,0,0,0,0,0,0,1,0,0,17,0,160,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,kadikoy,0,0,merkezi,0,0,0,0,0,0,5,3608,0,1,0,0,caferaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,2850000
35438,35438,0,65,0,1,0,1,0,1,1,2,0,0,17,0,125,0,0,1,0,0,1,1,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,1,64,bandirma,1,1,kombi,0,0,0,1,1,0,4,1400,0,1,1,0,pasakent,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,127,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,320000
35439,35439,0,119,0,1,0,1,0,1,1,2,0,0,1,0,170,7,0,0,0,0,0,0,0,0,5542,1,1,0,1,False,0,0,1,1,0,0,0,0,0,0,65,atakum,1,1,kombi,0,0,0,1,0,0,7,3608,0,1,0,0,yenimahalle,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,135,3,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,155,1,0,1,1,0,0,0,0,0,1,dogalgaz,1,betonarme,1,0,0,1,1,0,0,600000
35440,35440,0,30,0,0,0,0,0,0,1,1,0,0,13,0,85,1,0,0,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,80,bahcelievler,1,1,kombi,0,0,1,0,0,1,4,1400,0,1,0,0,zafer,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,70,3,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,16,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,330000
35441,35441,0,119,0,0,0,0,0,0,0,1,0,0,30,0,100,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,71,karamursel,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,4 temmuz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,202000
35442,35442,0,119,0,0,1,0,1,0,1,1,0,0,28,1,110,3,0,1,0,0,1,1,0,1,5542,1,0,1,0,False,0,0,0,0,0,0,0,0,0,0,80,uskudar,1,1,kombi,0,0,1,1,1,1,5,3608,0,1,1,0,valide-i atik,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,100,3,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,8,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,560000
35443,35443,0,119,0,0,0,1,0,0,1,2,0,0,0,0,140,1,1,1,0,0,1,0,0,0,5542,1,0,1,1,False,0,0,0,1,1,0,0,0,0,0,68,iskenderun,0,0,kombi,0,1,1,0,0,0,14,1700,0,1,0,0,ismet inonu,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,130,3,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,31,1,1,0,1,0,0,0,1,0,0,dogalgaz,1,betonarme,1,0,0,1,0,0,1,460000
35444,35444,0,119,0,0,0,1,0,1,1,2,0,0,0,0,143,4,1,1,0,0,1,0,0,0,5542,0,0,0,1,False,0,0,1,1,1,0,0,1,1,1,79,sincan,1,1,merkezi,0,0,1,0,1,1,7,1200,0,1,0,1,saraycik,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,140,3,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,123,0,1,1,1,0,0,0,1,0,0,dogalgaz,1,betonarme,1,0,0,0,1,1,1,369000
35445,35445,0,100,0,1,0,1,0,1,1,2,0,0,6,0,145,7,0,0,0,1,1,0,0,0,5542,1,0,0,1,False,0,0,0,1,0,0,0,0,1,1,78,bayrakli,1,1,kombi,0,0,1,0,0,1,7,1350,0,1,2,0,korfez,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,130,3,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,76,0,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,1,1,1,0,455000
35446,35446,0,50,0,1,1,1,0,0,1,2,0,0,3,0,85,1,0,1,0,0,0,0,0,0,5542,1,0,1,1,False,0,0,0,0,0,0,0,0,0,0,80,kagithane,0,0,kombi,0,0,1,0,0,0,6,3608,0,1,1,0,gursel,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,65,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,500000
35447,35447,0,70,0,0,0,1,0,0,1,1,0,1,10,0,75,0,1,1,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,77,nilufer,1,0,kombi,0,0,1,0,1,0,4,950,0,1,0,0,gorukle,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,60,2,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,43,0,0,0,1,0,0,0,1,0,1,yok,0,betonarme,1,0,0,0,1,0,1,225000
35448,35448,0,119,0,0,0,0,0,0,1,2,0,0,2,0,145,4,0,0,0,0,0,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,1,71,izmit,1,0,kombi,0,0,0,0,0,0,5,3608,0,1,1,0,serdar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130,3,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,51,0,0,1,1,0,0,1,0,0,0,dogalgaz,0,betonarme,0,0,0,1,1,1,1,360000
35449,35449,0,100,0,1,0,1,0,1,1,1,0,0,3,0,100,3,1,1,0,0,1,1,0,1,5542,1,0,0,0,False,0,0,0,0,0,0,1,1,1,1,64,edremit,1,1,merkezi,0,0,1,0,0,1,4,1500,0,1,1,1,akcay,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,85,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,3,1,1,0,1,0,0,0,1,0,1,komur-odun,0,betonarme,0,0,0,0,1,1,1,410000
35450,35450,0,100,0,0,1,1,0,0,1,1,0,0,35,0,155,7,1,0,0,0,0,1,0,1,5542,1,0,0,0,False,0,0,0,0,0,1,0,0,0,0,78,konak,0,1,kombi,0,0,1,1,1,1,7,3608,0,1,1,1,goztepe,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,140,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,0,850000
35451,35451,1,119,0,0,0,1,0,0,0,1,0,1,8,0,50,1,1,1,0,0,1,0,0,0,5542,1,0,0,0,True,0,0,0,0,0,0,0,1,0,1,64,altieylul,1,1,kombi,0,0,1,0,0,0,5,3608,0,1,2,0,kasaplar,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,45,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,31,1,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,200000
35452,35452,0,119,0,1,0,1,0,0,0,1,0,0,0,0,100,4,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,53,akcaabat,1,0,kombi,0,0,1,0,0,0,4,3608,0,0,0,0,sogutlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,1,0,0,1,1,1,0,315000
35453,35453,1,119,0,1,0,1,0,1,1,1,0,0,1,0,155,6,1,1,0,1,1,0,0,0,5542,1,1,0,0,False,0,0,1,1,0,0,0,1,0,0,14,merkez,1,1,kombi,0,0,1,0,0,1,9,1500,0,1,0,1,yenisehir,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,135,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,32,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,0,0,0,0,1,0,1,325000
35454,35454,0,15,0,0,0,0,0,0,0,1,0,0,10,0,150,0,1,1,0,0,1,0,0,0,5542,1,0,1,0,False,0,0,0,0,0,0,0,1,0,0,68,iskenderun,0,0,soba,0,0,0,0,0,0,3,600,0,1,2,0,dumlupinar,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,48,0,1,1,1,0,0,0,1,0,0,elektrik,0,betonarme,0,0,0,1,1,0,0,135000
35455,35455,0,119,0,0,0,0,0,0,0,1,0,0,25,0,135,4,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,74,meram,0,0,kombi,0,0,0,0,0,0,4,800,0,1,0,0,askan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,0,800
35456,35456,0,119,0,0,0,0,0,0,0,3,0,0,10,0,500,4,1,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,1,0,0,80,besiktas,1,1,kombi,0,0,0,0,0,1,4,3608,0,0,0,0,etiler,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,460,7,0,1,1,1,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,36,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,14000000
35457,35457,0,500,1,0,0,1,0,0,0,2,0,0,22,0,50,10,0,1,0,0,1,0,0,0,5542,1,1,0,0,False,0,0,1,0,1,0,0,0,0,0,66,melikgazi,0,0,merkezi,0,0,1,0,1,1,12,3608,0,1,0,1,yildirim beyazit,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,190,4,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,53,0,0,0,1,0,0,0,1,1,0,yok,0,betonarme,0,0,0,1,1,0,1,717000
35458,35458,1,119,0,0,1,1,0,0,1,1,0,0,25,0,115,4,1,0,0,0,0,0,0,0,5542,0,0,1,0,False,0,0,1,0,0,0,0,1,0,1,78,bornova,0,0,klima,0,0,1,0,0,0,7,1800,0,1,0,0,ergene,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,101,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,97,0,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,0,0,0,0,1,450000
35459,35459,0,119,0,0,0,1,0,0,1,2,0,0,15,0,160,5,0,0,0,0,1,0,0,0,5542,1,0,0,1,False,0,0,0,0,0,0,0,0,0,0,80,beykoz,0,0,kombi,0,0,0,0,0,0,8,3608,0,0,0,0,kavacik,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,0,770000
35460,35460,0,119,0,0,0,0,0,0,1,1,0,0,40,0,140,3,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,1,0,0,0,1,0,0,0,79,altindag,0,0,kombi,0,0,1,0,0,0,3,3608,0,1,1,0,aydinlikevler,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,120,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,143,0,0,0,1,0,0,1,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,0,0,260000
35461,35461,0,119,0,0,0,0,0,0,1,1,0,0,20,0,190,0,1,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,40,merkez,0,1,merkezi,0,0,0,0,0,0,8,3608,0,1,2,0,uctutlar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,189,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150,0,0,0,1,0,0,0,1,0,0,komur-odun,0,betonarme,0,0,0,0,0,0,0,265000
35462,35462,0,119,0,0,0,0,0,1,0,1,0,0,7,0,130,0,0,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,58,serdivan,1,1,kombi,0,0,0,0,0,0,3,1300,0,1,0,0,otuziki evler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,1,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,1,305000
35463,35463,0,119,0,0,0,0,0,0,1,1,0,0,21,0,125,2,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,76,konyaalti,0,0,klima,0,0,0,0,0,0,4,1500,0,1,2,0,ogretmenevleri,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,120,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,58,0,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,0,1,1,0,1,612000
35464,35464,0,119,0,0,0,0,0,0,1,1,0,0,25,0,85,3,1,1,0,0,1,1,0,1,5542,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,77,gemlik,0,0,kombi,0,0,0,0,0,1,5,3608,0,1,1,0,kumla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,87,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,0,0,275000
35465,35465,0,119,0,1,0,1,0,0,1,2,0,0,0,0,100,3,0,1,0,0,1,1,0,1,5542,1,0,0,1,False,0,0,0,1,0,0,1,0,0,1,57,dalaman,1,1,klima,0,0,1,0,0,1,3,3608,0,1,0,0,ege,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,1,0,0,0,1,1,1,420000
35466,35466,0,119,0,1,0,1,0,0,1,2,0,0,2,0,50,3,1,1,0,0,1,1,0,0,5542,1,0,0,1,False,0,0,1,0,0,0,0,1,1,0,15,cinarcik,1,1,kombi,0,0,1,0,0,1,3,3608,0,1,0,0,koru (cumhuriyet),1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,45,4,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,149,1,1,0,1,0,0,1,1,0,0,dogalgaz,0,betonarme,1,0,0,0,1,1,1,595000
35467,35467,0,119,0,0,0,0,0,0,0,1,0,0,20,0,145,5,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,21,merkez,0,0,kombi,0,0,0,0,0,0,5,750,0,1,2,0,2000 evler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,dogalgaz,0,betonarme,0,0,0,0,1,0,1,260000
35468,35468,0,85,0,1,1,1,0,0,1,1,0,0,0,0,125,1,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,0,1,1,79,cankaya,1,1,kombi,0,0,1,0,1,1,3,2000,0,1,0,1,harbiye,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110,3,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,55,1,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,1,0,0,1,0,1,0,650000
35469,35469,0,119,0,0,0,0,0,0,1,1,0,0,0,0,120,1,1,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,1,0,0,0,1,0,1,27,merkez,1,1,kombi,0,0,1,0,0,1,7,900,0,1,0,1,yenice,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,100,2,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,128,1,0,0,1,0,0,0,1,0,1,dogalgaz,1,betonarme,1,0,0,1,1,0,1,230000
35470,35470,0,119,0,0,0,1,0,1,0,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,5542,1,0,1,1,False,0,0,0,1,0,0,0,1,0,1,80,beylikduzu,0,1,kombi,0,0,0,0,0,0,4,3608,0,1,0,0,sahil,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,164,4,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,158,0,0,0,1,0,0,0,0,0,0,dogalgaz,1,betonarme,1,0,1,0,0,0,0,1500000
35471,35471,0,170,0,0,0,1,0,1,0,2,0,0,19,0,180,4,0,0,1,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,1,0,0,0,1,0,69,kayapinar,0,0,merkezi,0,0,0,0,1,0,9,1400,0,1,2,0,peyas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,23,0,0,0,1,0,0,0,0,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,1,310000
35472,35472,0,50,0,0,0,1,0,0,1,1,0,0,25,0,110,4,0,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,77,nilufer,0,0,kombi,0,0,0,0,0,0,6,3608,0,1,2,0,ihsaniye,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,132,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,0,1,0,320000
35473,35473,0,119,0,0,0,1,0,0,1,2,0,0,14,0,185,5,0,1,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,57,mentese,0,1,merkezi,0,0,0,0,0,1,5,3608,0,1,0,0,emirbeyazit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,160,3,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,123,0,0,0,1,0,0,0,1,0,1,dogalgaz,0,betonarme,0,0,0,0,0,0,0,790000
35474,35474,0,119,0,1,0,0,0,0,0,1,0,0,1,0,100,2,1,0,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,61,nazilli,0,0,klima,0,0,0,0,0,0,3,3608,0,1,0,0,sumer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,99,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,126,1,0,0,1,0,0,0,1,0,1,elektrik,0,betonarme,0,0,0,0,0,1,0,105000
35475,35475,0,119,0,0,0,0,0,0,0,2,0,0,15,0,135,2,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,kagithane,0,0,kombi,0,0,0,0,0,0,5,3608,0,0,0,0,gursel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,465000
35476,35476,0,119,0,0,0,1,0,1,1,2,0,0,0,0,30,5,0,0,0,0,1,0,0,0,5542,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,15,cinarcik,0,0,kombi,0,0,0,0,0,0,5,2000,0,1,0,0,harmanlar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,140,0,0,1,1,0,0,1,0,0,0,dogalgaz,0,betonarme,1,0,0,0,0,0,0,600000
35477,35477,0,119,0,0,1,0,0,0,1,1,0,0,35,0,130,0,1,1,0,0,1,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,sisli,1,1,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,bozkurt,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,120,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1,0,0,dogalgaz,0,betonarme,0,0,0,0,1,1,0,810000
35478,35478,0,119,0,0,0,0,0,0,0,1,0,0,30,0,100,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,78,konak,0,0,klima,0,0,0,0,0,0,6,3608,0,0,0,0,goztepe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,yok,0,betonarme,1,0,0,0,0,0,0,450000
35479,35479,1,119,0,0,0,1,0,0,1,1,0,0,18,0,150,1,0,0,0,0,0,0,0,0,5542,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,80,tuzla,0,0,kombi,0,0,0,0,0,0,5,3608,0,1,0,0,orhanli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,1,0,0,yok,0,betonarme,1,0,0,0,1,1,0,295000
